Fecha,variable,Medio_pago,Sucursal,Factura
2024-04-09,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028088
2024-04-09,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028089
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028090
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028091
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028092
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028093
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028094
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028095
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028096
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028097
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028098
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028099
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028100
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028101
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028102
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028103
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028104
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028105
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028106
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028107
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028108
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028109
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028110
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028111
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028112
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028113
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028114
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028115
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028116
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028117
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028118
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028119
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028120
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028121
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028122
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Centro,FAC028123
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028124
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028125
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028126
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028127
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028128
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028129
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028130
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028131
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028132
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028133
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028134
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028135
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028136
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028137
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028138
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028139
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028140
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028141
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028142
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028143
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028144
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028145
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028146
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028147
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028148
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028149
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028150
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028151
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028152
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028153
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028154
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028155
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028156
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028157
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028158
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028159
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028160
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028161
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028162
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028163
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028164
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028165
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028166
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028167
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028168
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028169
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028170
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028171
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028172
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028173
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028174
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028175
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028176
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028177
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028178
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028179
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028180
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028181
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028182
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028183
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028184
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028185
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028186
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028187
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028188
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028189
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028190
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028191
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028192
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028193
2024-04-10,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028194
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028195
2024-04-10,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028196
2024-04-10,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028197
2024-04-10,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028198
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028199
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028200
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028201
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028202
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028203
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028204
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028205
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028206
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028207
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028208
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028209
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028210
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028211
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028212
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028213
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028214
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028215
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028216
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028217
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028218
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028219
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028220
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Centro,FAC028221
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028222
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028223
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028224
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028225
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028226
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028227
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028228
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028229
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028230
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028231
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028232
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028233
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028234
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028235
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028236
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028237
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028238
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028239
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028240
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028241
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028242
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028243
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028244
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028245
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028246
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028247
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028248
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028249
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028250
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028251
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028252
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028253
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028254
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028255
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028256
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028257
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028258
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028259
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028260
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028261
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028262
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028263
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028264
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028265
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028266
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028267
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028268
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028269
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028270
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028271
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028272
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028273
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028274
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028275
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028276
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028277
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028278
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028279
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028280
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028281
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028282
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028283
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028284
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028285
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028286
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028287
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028288
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028289
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028290
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028291
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028292
2024-04-11,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028293
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028294
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028295
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028296
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028297
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028298
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028299
2024-04-11,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028300
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028301
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028302
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028303
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028304
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028305
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028306
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028307
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028308
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028309
2024-04-11,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028310
2024-04-11,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028311
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028312
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028313
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028314
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028315
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028316
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Sur,FAC028317
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028318
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028319
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028320
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028321
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028322
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028323
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028324
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028325
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Este,FAC028326
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028327
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028328
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028329
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Sur,FAC028330
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028331
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028332
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Centro,FAC028333
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Centro,FAC028334
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028335
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028336
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028337
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Norte,FAC028338
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028339
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Norte,FAC028340
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028341
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028342
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Norte,FAC028343
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028344
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028345
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028346
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028347
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Este,FAC028348
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028349
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Este,FAC028350
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028351
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Norte,FAC028352
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Centro,FAC028353
2024-04-12,Auriculares_inalambricos,PayPal,Sucursal Centro,FAC028354
2024-04-12,Auriculares_inalambricos,Billetera digital,Sucursal Este,FAC028355
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Centro,FAC028356
2024-04-12,Auriculares_inalambricos,Efectivo,Sucursal Sur,FAC028357
2024-04-12,Auriculares_inalambricos,Tarjeta de Crédito,Sucursal Sur,FAC028358
