Nro pedido,ITEM,Cantidad,Latitud,Longitud,Fecha_pedido,fecha_embarque,fecha_recepcion,fecha_bodega,fecha_entrega
2855,122,3,-11.989114,-77.117275,20230109,20230112.0,20230125.0,20230127.0,20230203.0
2856,32,3,-12.032955,-76.999041,20230124,20230125.0,20230208.0,,
2857,83,3,-11.892296,-77.128696,20230125,20230131.0,20230204.0,,
2858,30,2,-12.068879,-77.0072,20230116,20230122.0,20230128.0,20230202.0,20230203.0
2859,71,1,-11.913278,-76.945036,20230128,20230204.0,20230209.0,20230213.0,20230214.0
2860,102,4,-12.204387,-76.967733,20230124,20230128.0,20230211.0,20230213.0,20230219.0
2861,86,4,-12.026998,-76.944997,20230116,20230118.0,20230201.0,,
2862,97,2,-11.986092,-77.117263,20230125,20230201.0,,,
2863,35,3,-12.039356,-76.966995,20230206,20230208.0,20230219.0,,
2864,27,6,-11.885122,-77.132672,20230128,20230203.0,20230209.0,20230214.0,20230215.0
2865,113,1,-12.036537,-76.99086,20230201,20230205.0,20230212.0,20230214.0,
2866,59,1,-12.036864,-76.967756,20230122,20230128.0,20230211.0,20230215.0,
2867,48,1,-11.992507,-77.064201,20230128,20230202.0,20230203.0,,
2868,81,3,-12.0382,-76.989961,20230131,20230205.0,20230219.0,,
2869,110,1,-12.028879,-76.934227,20230111,20230112.0,20230123.0,20230127.0,20230203.0
2870,49,5,-11.983894,-77.117631,20230129,20230201.0,20230203.0,20230208.0,20230215.0
2871,88,4,-11.915019,-77.028645,20230117,20230124.0,20230131.0,20230205.0,
2872,96,5,-12.037346,-76.964168,20230202,,,,
2873,13,4,-11.902826,-76.944955,20230129,20230205.0,20230215.0,20230218.0,
2874,11,2,-12.198594,-76.964018,20230126,20230202.0,20230205.0,,
2875,38,1,-11.885123,-77.130312,20230212,,,,
2876,5,6,-11.971176,-77.123701,20230203,20230209.0,20230215.0,20230219.0,
2877,98,1,-12.067587,-77.012268,20230212,20230214.0,20230217.0,,
2878,97,5,-12.028086,-76.931384,20230216,20230219.0,,,
2879,14,4,-11.971313,-77.121239,20230126,20230131.0,20230211.0,20230212.0,
2880,90,1,-11.890168,-77.126219,20230131,20230207.0,20230219.0,,
2881,68,1,-12.067126,-77.012812,20230116,20230120.0,20230131.0,20230201.0,
2882,9,2,-11.991866,-77.113535,20230208,20230212.0,,,
2883,54,1,-11.973573,-77.115182,20230220,,,,
2884,110,4,-12.026219,-76.920641,20230204,20230210.0,,,
2885,25,1,-12.037997,-77.004045,20230119,20230124.0,20230131.0,20230201.0,20230206.0
2886,59,4,-12.005995,-77.07014,20230119,20230123.0,20230203.0,,
2887,49,2,-11.8877,-77.130161,20230204,20230210.0,20230211.0,20230214.0,20230218.0
2888,110,3,-11.926813,-77.054382,20230201,,,,
2889,56,4,-11.868842,-77.045164,20230111,20230112.0,20230123.0,20230125.0,20230131.0
2890,47,1,-12.03703,-76.962967,20230115,20230118.0,20230131.0,,
2891,3,5,-12.005454,-77.076577,20230215,20230219.0,,,
2892,15,2,-11.977269,-77.113047,20230127,20230131.0,,,
2893,44,2,-12.040907,-77.000063,20230131,20230201.0,20230203.0,20230204.0,
2894,32,3,-11.980833,-77.107708,20230209,20230216.0,,,
2895,116,5,-11.866324,-77.137755,20230121,20230127.0,20230131.0,,
2896,117,3,-12.061174,-77.014775,20230126,20230128.0,20230208.0,20230212.0,
2897,28,2,-11.850217,-77.030707,20230125,20230127.0,20230128.0,20230201.0,20230208.0
2898,107,3,-11.989296,-76.819308,20230113,20230117.0,20230121.0,20230126.0,20230202.0
2899,16,1,-11.863735,-77.133194,20230130,20230202.0,20230205.0,20230206.0,20230207.0
2900,109,3,-12.037382,-76.965306,20230211,,,,
2901,82,1,-11.984902,-77.10917,20230114,20230115.0,20230129.0,20230131.0,
2902,50,2,-11.938973,-76.976828,20230216,,,,
2903,120,2,-11.86703,-77.132388,20230203,20230205.0,20230212.0,20230214.0,
2904,61,3,-11.850648,-77.03126,20230204,20230207.0,20230214.0,,
2905,55,5,-11.94005,-77.044192,20230210,,,,
2906,91,2,-11.85158,-77.032611,20230213,20230218.0,,,
2907,113,1,-12.000868,-77.110921,20230116,20230123.0,20230203.0,20230206.0,
2908,77,2,-11.853114,-77.035449,20230219,,,,
2909,111,4,-11.992019,-77.110924,20230209,20230211.0,,,
2910,74,1,-12.051044,-77.010467,20230205,20230208.0,20230218.0,,
2911,80,2,-12.004343,-77.107094,20230201,,,,
2912,14,3,-11.858015,-77.04291,20230202,20230208.0,20230211.0,20230216.0,20230217.0
2913,34,2,-12.06655,-77.01435,20230129,20230205.0,,,
2914,96,3,-11.866504,-77.13071,20230217,,,,
2915,8,1,-11.993074,-77.111414,20230201,20230204.0,20230207.0,20230209.0,
2916,84,3,-11.937809,-76.977935,20230210,20230217.0,,,
2917,116,2,-11.993454,-77.115364,20230210,20230212.0,20230213.0,,
2918,13,1,-12.21778,-76.949991,20230204,20230209.0,20230211.0,20230215.0,20230220.0
2919,27,2,-11.938546,-76.980118,20230116,20230123.0,20230130.0,20230131.0,20230202.0
2920,38,6,-12.066313,-77.011166,20230214,20230220.0,,,
2921,27,5,-11.874031,-77.124624,20230131,20230201.0,,,
2922,21,6,-12.049689,-77.01041,20230121,20230127.0,20230131.0,,
2923,122,1,-11.941674,-76.980983,20230131,20230204.0,20230216.0,20230217.0,
2924,82,3,-11.943501,-76.986393,20230202,20230206.0,20230219.0,,
2925,3,2,-12.003373,-76.875164,20230101,20230105.0,20230119.0,20230124.0,20230131.0
2926,72,4,-12.223469,-76.926394,20230112,20230114.0,20230126.0,20230131.0,
2927,79,2,-11.95357,-76.990216,20230123,20230124.0,20230204.0,20230206.0,20230211.0
2928,72,3,-12.038841,-76.966576,20230120,20230122.0,20230201.0,20230202.0,20230204.0
2929,12,5,-12.065289,-77.010395,20230214,20230215.0,20230216.0,,
2930,76,4,-11.930123,-77.038213,20230128,20230202.0,20230211.0,20230214.0,
2931,49,4,-11.952772,-76.991127,20230206,20230211.0,20230213.0,,
2932,108,1,-11.957039,-76.993799,20230206,20230209.0,20230220.0,,
2933,86,2,-12.217802,-76.922232,20230130,20230204.0,,,
2934,29,4,-11.957251,-76.993803,20230131,20230201.0,20230204.0,20230206.0,20230212.0
2935,35,2,-12.010446,-76.822354,20230114,20230119.0,20230122.0,20230127.0,20230202.0
2936,71,1,-11.928353,-77.055638,20230127,20230203.0,20230211.0,20230214.0,
2937,74,3,-11.957034,-76.993132,20230204,20230205.0,20230218.0,,
2938,10,3,-12.065945,-77.018214,20230209,20230210.0,20230211.0,,
2939,11,3,-11.957084,-76.993141,20230204,20230205.0,,,
2940,83,4,-12.065985,-77.01902,20230205,20230207.0,20230211.0,20230212.0,
2941,79,1,-12.219123,-76.923686,20230205,20230208.0,20230216.0,20230217.0,
2942,85,3,-12.040087,-77.018454,20230126,20230129.0,20230206.0,20230209.0,20230211.0
2943,95,4,-12.007779,-76.825163,20230204,20230209.0,20230215.0,20230218.0,
2944,15,2,-11.944382,-77.066618,20230123,20230126.0,20230207.0,20230212.0,20230215.0
2945,10,1,-11.964474,-76.993244,20230201,20230203.0,20230206.0,20230207.0,
2946,103,2,-11.858726,-77.084755,20230213,,,,
2947,36,1,-12.221012,-76.924374,20230206,20230213.0,,,
2948,48,4,-12.002106,-76.837818,20230215,20230220.0,,,
2949,20,4,-11.966264,-76.993733,20230206,20230210.0,,,
2950,56,3,-11.855623,-77.086071,20230123,20230130.0,20230206.0,20230207.0,20230212.0
2951,54,5,-11.989931,-77.065459,20230125,20230201.0,,,
2952,38,2,-12.212961,-76.936543,20230117,20230120.0,20230131.0,,
2953,93,3,-12.124639,-76.993902,20230212,20230214.0,,,
2954,84,4,-11.854231,-77.088709,20230125,20230129.0,20230210.0,,
2955,90,2,-11.986967,-76.81638,20230127,20230201.0,,,
2956,98,1,-11.849168,-77.094813,20230124,20230125.0,20230131.0,20230201.0,
2957,117,3,-12.037463,-76.963138,20230214,,,,
2958,121,4,-11.842524,-77.093157,20230209,20230210.0,20230213.0,20230216.0,
2959,84,3,-12.037422,-76.963961,20230205,20230208.0,20230212.0,,
2960,52,2,-12.062963,-77.014213,20230204,20230208.0,20230218.0,,
2961,14,1,-11.946547,-77.059397,20230122,20230123.0,20230201.0,20230204.0,
2962,14,5,-11.986501,-76.812273,20230216,,,,
2963,48,6,-12.036798,-76.962226,20230209,20230216.0,,,
2964,26,1,-11.840028,-77.104911,20230201,,,,
2965,3,4,-11.939622,-77.038774,20230130,20230206.0,,,
2966,121,3,-11.87263,-77.121422,20230210,20230214.0,,,
2967,61,5,-12.124731,-76.993874,20230209,20230214.0,,,
2968,97,1,-11.83804,-77.103456,20230126,20230130.0,20230204.0,20230209.0,20230210.0
2969,2,4,-11.873259,-77.121486,20230210,,,,
2970,105,3,-11.825894,-77.119867,20230123,20230128.0,20230204.0,,
2971,83,4,-11.869732,-77.118499,20230121,20230128.0,20230204.0,20230206.0,
2972,8,4,-11.915988,-77.058486,20230130,20230206.0,20230210.0,,
2973,90,6,-11.868521,-77.113983,20230127,20230128.0,20230211.0,20230213.0,
2974,116,5,-11.875924,-77.109214,20230124,20230130.0,20230211.0,20230212.0,20230216.0
2975,56,4,-11.874864,-77.107594,20230203,20230207.0,,,
2976,39,2,-12.07589,-77.095344,20230207,,,,
2977,81,4,-11.916427,-77.009525,20230203,20230208.0,20230211.0,20230213.0,20230214.0
2978,14,3,-12.036362,-76.933104,20230213,,,,
2979,66,2,-12.027482,-77.032512,20230125,20230131.0,20230203.0,20230205.0,20230206.0
2980,78,2,-12.025813,-77.033476,20230204,,,,
2981,120,4,-12.033883,-76.928482,20230113,20230117.0,20230128.0,20230131.0,20230207.0
2982,22,4,-11.921998,-77.034575,20230127,20230131.0,20230202.0,20230204.0,
2983,20,2,-12.082192,-77.076297,20230128,20230131.0,20230212.0,,
2984,33,1,-12.121668,-77.004789,20230207,20230208.0,,,
2985,45,3,-12.024985,-76.97098,20230113,20230120.0,20230130.0,20230203.0,
2986,73,5,-12.026017,-76.92089,20230131,20230203.0,,,
2987,110,4,-12.006243,-77.051257,20230204,20230208.0,20230211.0,20230212.0,20230215.0
2988,71,4,-12.084007,-77.077099,20230131,20230201.0,20230212.0,20230214.0,
2989,33,4,-12.011191,-77.101334,20230201,20230206.0,20230216.0,20230219.0,20230220.0
2990,3,1,-11.921976,-77.034486,20230220,,,,
2991,33,1,-12.198376,-76.964773,20230203,,,,
2992,15,3,-12.014684,-77.10164,20230210,20230213.0,,,
2993,103,3,-12.12461,-76.993932,20230119,20230123.0,20230204.0,20230205.0,
2994,33,5,-12.03451,-76.904733,20230216,20230218.0,,,
2995,64,1,-12.036485,-77.068209,20230209,20230212.0,,,
2996,101,3,-11.833825,-77.160967,20230130,20230131.0,,,
2997,117,2,-12.012236,-77.102536,20230129,20230205.0,20230209.0,,
2998,37,2,-12.015141,-77.101785,20230127,20230131.0,20230213.0,20230214.0,
2999,63,4,-12.065516,-77.097516,20230203,20230207.0,20230212.0,,
3000,44,1,-12.197033,-76.982164,20230202,,,,
3001,115,4,-12.04225,-76.892568,20230207,,,,
3002,44,3,-12.222444,-76.942567,20230130,20230131.0,20230204.0,,
3003,32,1,-12.197123,-76.981891,20230213,,,,
3004,53,2,-12.023022,-77.094881,20230121,20230125.0,20230126.0,20230130.0,20230131.0
3005,60,3,-12.044809,-76.999552,20230205,20230209.0,,,
3006,30,3,-12.010042,-76.979024,20230213,20230218.0,,,
3007,80,6,-11.998473,-77.050243,20230131,20230204.0,20230207.0,20230212.0,20230219.0
3008,30,1,-11.926867,-77.043583,20230212,20230213.0,,,
3009,6,5,-12.061427,-77.097016,20230115,20230120.0,20230129.0,20230202.0,20230205.0
3010,106,5,-11.995685,-77.054375,20230115,20230119.0,20230128.0,20230131.0,20230203.0
3011,36,3,-11.834458,-77.162321,20230209,,,,
3012,97,2,-11.995744,-77.054473,20230117,20230123.0,20230127.0,20230128.0,20230203.0
3013,3,3,-12.015072,-76.879192,20230119,20230124.0,20230128.0,20230201.0,
3014,54,1,-12.017821,-76.983622,20230204,20230211.0,20230214.0,,
3015,1,4,-12.052051,-77.108894,20230120,20230122.0,20230202.0,20230204.0,
3016,18,1,-12.231002,-76.939558,20230209,,,,
3017,111,4,-11.980819,-77.058105,20230201,20230206.0,,,
3018,121,6,-12.034409,-77.088165,20230212,,,,
3019,4,1,-12.008457,-76.859277,20230206,,,,
3020,13,4,-12.185158,-76.991221,20230201,20230207.0,20230210.0,20230211.0,20230217.0
3021,83,2,-11.978523,-77.048072,20230204,20230211.0,,,
3022,119,1,-12.052832,-77.107709,20230204,,,,
3023,87,3,-11.831762,-77.161341,20230218,,,,
3024,19,1,-12.030391,-77.091712,20230122,20230125.0,20230131.0,20230202.0,
3025,118,1,-12.06259,-77.083853,20230205,20230207.0,,,
3026,98,2,-12.124755,-76.993963,20230204,20230210.0,20230219.0,20230220.0,
3027,13,4,-12.24267,-76.925328,20230114,20230120.0,20230129.0,20230203.0,20230204.0
3028,109,6,-12.049759,-77.109158,20230204,,,,
3029,42,1,-11.975399,-77.046987,20230123,20230125.0,20230130.0,20230131.0,
3030,105,5,-12.017807,-76.838988,20230129,20230204.0,20230214.0,20230217.0,20230219.0
3031,2,1,-12.063292,-77.083821,20230119,20230121.0,20230131.0,20230203.0,
3032,108,5,-12.043504,-77.111238,20230111,20230117.0,20230128.0,20230130.0,20230203.0
3033,78,2,-12.124609,-76.993932,20230118,20230119.0,20230123.0,20230127.0,20230203.0
3034,8,2,-12.042724,-77.112921,20230123,20230129.0,20230131.0,20230204.0,20230211.0
3035,76,2,-12.00823,-77.055811,20230206,20230210.0,,,
3036,113,1,-11.83514,-77.162748,20230125,20230131.0,20230214.0,20230219.0,
3037,47,1,-12.012477,-76.823829,20230115,20230120.0,20230201.0,20230203.0,20230204.0
3038,73,1,-12.309306,-76.837141,20230213,,,,
3039,109,1,-12.013914,-76.986038,20230131,20230204.0,20230212.0,20230217.0,
3040,64,6,-12.086779,-77.041859,20230213,20230215.0,20230216.0,20230217.0,
3041,12,1,-12.012041,-76.808746,20230215,20230220.0,,,
3042,30,5,-12.012872,-77.080892,20230123,20230124.0,20230131.0,20230201.0,
3043,5,3,-12.013301,-76.991634,20230123,20230130.0,20230209.0,,
3044,99,5,-12.042903,-77.115177,20230109,20230115.0,20230128.0,20230131.0,20230205.0
3045,67,1,-12.01201,-76.805472,20230203,20230209.0,20230212.0,,
3046,5,3,-12.086682,-77.042021,20230218,,,,
3047,82,1,-12.042774,-77.115177,20230205,20230211.0,,,
3048,97,4,-12.013683,-76.992026,20230203,20230205.0,20230212.0,20230213.0,20230219.0
3049,55,2,-12.017825,-76.814608,20230208,20230215.0,,,
3050,49,1,-11.991945,-77.094775,20230211,,,,
3051,108,2,-12.012361,-76.992381,20230130,20230205.0,20230219.0,,
3052,23,2,-11.942065,-77.060951,20230205,20230207.0,20230212.0,20230216.0,20230219.0
3053,56,1,-12.467834,-76.753601,20230208,20230214.0,,,
3054,21,1,-12.011203,-76.995093,20230208,20230215.0,20230216.0,,
3055,25,5,-12.064684,-76.997128,20230120,20230122.0,20230130.0,20230202.0,20230206.0
3056,58,5,-12.065368,-76.997817,20230127,20230129.0,20230209.0,20230212.0,20230214.0
3057,100,4,-12.084052,-77.026307,20230121,20230122.0,20230131.0,20230203.0,
3058,17,1,-12.482504,-76.796329,20230130,20230204.0,20230206.0,20230207.0,20230211.0
3059,49,3,-11.939658,-77.066694,20230128,20230203.0,,,
3060,40,5,-12.482059,-76.796779,20230127,20230131.0,,,
3061,53,6,-11.834152,-77.16367,20230202,20230203.0,20230213.0,20230216.0,
3062,37,1,-12.07223,-76.997862,20230213,,,,
3063,71,3,-12.010464,-76.996926,20230127,20230131.0,20230206.0,,
3064,50,4,-11.953323,-77.05698,20230128,20230130.0,20230131.0,20230204.0,
3065,106,1,-12.010582,-76.996709,20230213,20230214.0,,,
3066,8,6,-11.834237,-77.163395,20230123,20230128.0,20230129.0,20230130.0,20230131.0
3067,32,4,-11.97018,-77.059485,20230214,20230216.0,20230219.0,,
3068,104,2,-12.085962,-77.042179,20230122,20230125.0,20230203.0,20230207.0,
3069,3,4,-12.473033,-76.750657,20230210,,,,
3070,28,4,-11.940698,-77.045846,20230218,,,,
3071,53,1,-11.97584,-76.989799,20230129,20230130.0,20230210.0,20230211.0,
3072,116,1,-12.073421,-77.053463,20230205,,,,
3073,90,3,-12.082515,-76.979877,20230129,20230201.0,20230205.0,,
3074,90,5,-12.468897,-76.749804,20230203,,,,
3075,81,1,-11.990109,-77.07199,20230126,20230128.0,20230205.0,20230210.0,20230216.0
3076,74,3,-11.913749,-77.048791,20230128,20230203.0,20230206.0,,
3077,63,4,-12.04293,-77.044734,20230204,20230211.0,20230214.0,20230215.0,
3078,4,4,-11.834187,-77.162669,20230203,20230206.0,,,
3079,10,1,-11.989193,-77.01639,20230219,20230220.0,,,
3080,79,5,-11.990145,-77.015605,20230205,20230209.0,,,
3081,58,1,-12.061433,-77.084176,20230210,20230215.0,,,
3082,15,4,-12.078067,-76.991897,20230128,20230203.0,,,
3083,49,1,-12.000579,-77.016205,20230217,20230220.0,,,
3084,58,1,-11.883291,-77.019422,20230130,20230202.0,,,
3085,95,3,-12.061607,-77.08413,20230203,20230209.0,,,
3086,62,4,-12.276926,-76.867331,20230204,20230207.0,20230209.0,,
3087,12,1,-12.004382,-77.012359,20230123,20230125.0,20230206.0,,
3088,53,5,-12.06276,-77.083905,20230207,20230209.0,20230211.0,20230214.0,
3089,18,1,-12.04116,-77.029264,20230118,20230122.0,20230129.0,20230202.0,20230204.0
3090,102,3,-11.915484,-77.028601,20230116,20230121.0,20230204.0,20230209.0,20230216.0
3091,62,2,-12.012836,-77.008825,20230201,,,,
3092,71,2,-11.867962,-77.023286,20230114,20230117.0,20230125.0,20230130.0,20230203.0
3093,67,1,-11.967134,-77.057671,20230216,,,,
3094,53,3,-12.012498,-77.003091,20230130,20230205.0,20230214.0,,
3095,85,4,-11.868531,-77.022682,20230205,20230208.0,,,
3096,114,1,-12.076267,-76.993,20230131,,,,
3097,38,1,-12.063156,-77.083765,20230121,20230126.0,20230129.0,20230131.0,
3098,23,1,-11.876042,-77.02004,20230120,20230125.0,20230202.0,20230206.0,
3099,71,1,-12.063318,-77.083785,20230121,20230128.0,20230211.0,20230214.0,
3100,32,6,-11.944096,-76.980946,20230204,20230209.0,20230210.0,20230212.0,
3101,1,5,-12.078209,-76.992258,20230208,20230209.0,20230218.0,,
3102,84,2,-11.945812,-76.98291,20230201,20230204.0,,,
3103,30,2,-11.876747,-77.020975,20230204,20230205.0,20230215.0,,
3104,58,1,-11.948032,-76.984676,20230219,20230220.0,,,
3105,112,1,-11.94906,-77.055986,20230213,20230214.0,,,
3106,108,3,-12.079483,-76.991583,20230122,20230128.0,20230208.0,20230210.0,
3107,12,2,-11.877574,-77.019283,20230216,,,,
3108,102,3,-11.947105,-76.9854,20230124,20230131.0,20230214.0,,
3109,62,5,-12.086701,-77.032675,20230121,20230128.0,20230207.0,20230211.0,20230213.0
3110,8,3,-11.874133,-77.023015,20230207,,,,
3111,111,3,-11.9397,-77.066778,20230209,20230214.0,,,
3112,16,1,-11.884403,-77.034255,20230216,,,,
3113,107,6,-11.939994,-77.050951,20230212,,,,
3114,14,1,-12.027509,-77.031161,20230201,,,,
3115,101,5,-12.060442,-76.993567,20230211,,,,
3116,112,1,-12.068776,-76.98361,20230205,,,,
3117,2,2,-12.064744,-77.048633,20230211,20230212.0,,,
3118,84,4,-12.076362,-76.988957,20230215,20230218.0,,,
3119,84,5,-12.174692,-76.990144,20230113,20230118.0,20230123.0,20230127.0,20230131.0
3120,58,3,-12.076132,-76.989123,20230111,20230117.0,20230124.0,20230128.0,20230202.0
3121,81,2,-11.93441,-77.046206,20230131,,,,
3122,22,2,-12.065368,-77.046455,20230208,20230215.0,20230217.0,20230218.0,
3123,47,2,-12.139748,-76.96949,20230118,20230122.0,20230131.0,20230204.0,
3124,67,1,-12.07616,-76.987751,20230211,20230212.0,,,
3125,45,2,-12.064329,-77.047358,20230201,,,,
3126,42,5,-12.192253,-76.956264,20230203,,,,
3127,56,2,-12.068452,-77.136105,20230210,20230215.0,,,
3128,67,3,-11.915335,-77.033456,20230110,20230117.0,20230128.0,20230129.0,20230201.0
3129,89,1,-12.091523,-76.973633,20230203,20230207.0,,,
3130,47,3,-12.146668,-76.969075,20230121,20230128.0,20230131.0,20230204.0,20230210.0
3131,46,2,-11.769188,-77.159875,20230118,20230125.0,20230208.0,,
3132,60,1,-12.074182,-76.985792,20230214,20230219.0,,,
3133,77,4,-12.032804,-77.044434,20230203,20230208.0,20230214.0,,
3134,71,2,-12.191612,-76.956057,20230202,20230203.0,20230211.0,20230214.0,
3135,90,1,-12.065463,-77.048725,20230209,,,,
3136,55,1,-11.776993,-77.16585,20230202,20230205.0,20230207.0,20230212.0,20230218.0
3137,116,2,-12.069335,-77.161446,20230128,20230131.0,20230211.0,20230215.0,20230219.0
3138,52,5,-12.032854,-77.044328,20230129,20230131.0,20230208.0,20230212.0,20230214.0
3139,65,1,-12.073072,-76.992206,20230112,20230119.0,20230127.0,20230201.0,
3140,93,2,-12.080424,-76.979947,20230202,,,,
3141,120,4,-12.065934,-77.051538,20230130,20230204.0,,,
3142,54,2,-12.189798,-76.922312,20230201,20230202.0,20230206.0,20230207.0,
3143,123,2,-12.065768,-77.153513,20230219,,,,
3144,106,1,-11.837191,-77.139571,20230220,,,,
3145,23,3,-12.03283,-77.044303,20230122,20230126.0,20230201.0,20230202.0,20230206.0
3146,62,2,-11.915382,-77.056063,20230208,20230212.0,20230213.0,20230217.0,
3147,94,4,-11.735131,-77.145777,20230213,,,,
3148,34,3,-12.08254,-76.982679,20230120,20230123.0,20230129.0,20230203.0,20230208.0
3149,10,2,-12.187797,-76.926302,20230204,20230205.0,20230207.0,,
3150,66,1,-12.062386,-76.998171,20230116,20230122.0,20230202.0,20230207.0,20230212.0
3151,54,1,-12.082894,-76.981158,20230210,,,,
3152,74,4,-11.876548,-77.074961,20230115,20230117.0,20230129.0,20230201.0,20230205.0
3153,80,2,-11.736751,-77.144326,20230201,,,,
3154,24,3,-12.060135,-77.138223,20230129,20230205.0,20230213.0,20230215.0,
3155,90,1,-12.032727,-77.044331,20230128,20230201.0,20230206.0,20230210.0,
3156,41,3,-11.735087,-77.143049,20230203,20230209.0,,,
3157,58,2,-12.069037,-77.04879,20230211,20230214.0,20230215.0,,
3158,114,4,-12.175316,-76.933422,20230207,,,,
3159,97,2,-12.201769,-76.940128,20230213,20230214.0,,,
3160,17,4,-12.066665,-77.050561,20230215,20230219.0,,,
3161,52,1,-11.830991,-77.144603,20230206,20230210.0,20230212.0,,
3162,46,2,-12.075012,-76.979864,20230124,20230130.0,20230201.0,,
3163,105,3,-12.060174,-77.137716,20230131,20230206.0,20230210.0,,
3164,52,4,-12.198024,-76.946156,20230213,20230220.0,,,
3165,108,1,-12.076864,-76.997904,20230123,20230129.0,20230208.0,20230213.0,20230214.0
3166,24,6,-12.060121,-77.138389,20230210,20230211.0,,,
3167,76,1,-11.786085,-77.156301,20230202,20230208.0,20230213.0,20230215.0,20230218.0
3168,102,1,-12.027375,-77.056086,20230127,20230131.0,20230204.0,20230206.0,
3169,24,2,-12.198814,-76.956855,20230207,20230208.0,20230214.0,20230216.0,
3170,117,4,-12.066897,-76.976907,20230130,20230206.0,,,
3171,88,1,-11.914983,-77.028596,20230203,20230208.0,20230215.0,20230220.0,
